date,open,close,volume
2006/4/18,988.976,986.353,341386266
2006/4/19,989.181,982.987,385421394
2006/4/20,983.755,970.807,403690669
2006/4/21,968.848,972.541,429799187
2006/4/24,971.411,950.931,477336724
2006/4/25,943.627,945.522,404730967
2006/4/26,943.113,956.2,449472105
2006/4/27,955.515,957.592,414818858
2006/4/28,945.094,965.291,441729952
2006/5/8,967.827,993.199,443595214
2006/5/9,997.281,1022.822,589255359
2006/5/10,1026.968,1037.927,644903384
2006/5/11,1041.016,1033.477,790710974
2006/5/12,1032.956,1066.17,657231757
2006/5/15,1073.24,1108.901,830774698
2006/5/16,1115.561,1080.741,794940281
2006/5/17,1076.327,1101.686,649564081
2006/5/18,1103.456,1121.476,610307144
2006/5/19,1124.229,1153.64,672861564
2006/5/22,1161.111,1183.699,671450764
2006/5/23,1185.41,1138.819,673391688
2006/5/24,1141.734,1119.437,591269726
2006/5/25,1118.916,1140.351,445751687
2006/5/26,1146.027,1170.277,472373341
2006/5/29,1178.22,1198.812,494692055
2006/5/30,1204.458,1218.733,536373550
2006/5/31,1221.387,1224.025,654085169
2006/6/1,1224.769,1278.241,758738681
2006/6/2,1287.261,1287.824,728334075
2006/6/5,1297.436,1323.452,694788428
2006/6/6,1325.081,1322.521,616050411
2006/6/7,1323.544,1244.919,660800552
2006/6/8,1234.597,1242.221,525864123
2006/6/9,1236.385,1214.086,553880380
2006/6/12,1205.7,1211.76,352344457
2006/6/13,1209.867,1220.087,362016339
2006/6/14,1217.557,1218.234,345092722
2006/6/15,1218.818,1227.781,324179121
2006/6/16,1238.373,1254.813,410458625
2006/6/19,1244.396,1268.851,436519043
2006/6/20,1267.706,1285.232,450493638
2006/6/21,1285.506,1278.463,495891095
2006/6/22,1275.104,1280.871,439257466
2006/6/23,1278.751,1297.753,445667641
2006/6/26,1301.322,1319.451,428742195
2006/6/27,1323.525,1325.167,460773539
2006/6/28,1323.771,1326.392,385948991
2006/6/29,1325.793,1349.111,542863266
2006/6/30,1353.617,1336.66,452307916
2006/7/3,1336.159,1356.294,388397668
2006/7/4,1359.224,1348.165,461039707
2006/7/5,1346.889,1345.327,352534072
2006/7/6,1346.356,1382.228,453256762
2006/7/7,1387.593,1383.647,464703286
2006/7/10,1386.822,1405.093,411027241
2006/7/11,1407.13,1417.302,440909076
2006/7/12,1422.13,1415.931,485304606
2006/7/13,1410.216,1314.4,627386081
2006/7/14,1296.635,1325.635,376337335
2006/7/17,1323.115,1351.158,329906450
2006/7/18,1350.16,1362.285,327586172
2006/7/19,1358.529,1337.526,359257712
2006/7/20,1334.366,1350.853,332745497
2006/7/21,1348.656,1352.62,261058529
2006/7/24,1325.479,1350.752,274481730
2006/7/25,1351.323,1369.892,302869934
2006/7/26,1372.849,1383.188,323921226
2006/7/27,1383.272,1375.139,328884818
2006/7/28,1377.95,1366.579,363211728
2006/7/31,1360.12,1309.657,319595621
2006/8/1,1307.399,1286.348,235790031
2006/8/2,1282.942,1273.414,207794256
2006/8/3,1273.682,1269.578,158846786
2006/8/4,1269.343,1221.196,232531550
2006/8/7,1215.351,1185.394,210067447
2006/8/8,1180.699,1226.901,237723605
2006/8/9,1228.251,1234.098,241356256
2006/8/10,1233.8,1253.947,207011742
2006/8/11,1255.105,1261.147,192662433
2006/8/14,1259.64,1219.077,237151204
2006/8/15,1216.696,1243.47,200040163
2006/8/16,1242.988,1262.194,230803057
2006/8/17,1261.348,1255.457,210954401
2006/8/18,1253.576,1246.437,200716639
2006/8/21,1206.074,1258.16,225430103
2006/8/22,1256.337,1271.185,240091522
2006/8/23,1271.597,1268.325,252218829
2006/8/24,1267.609,1286.406,238243800
2006/8/25,1286.496,1286.58,248616772
2006/8/28,1289.346,1316.237,316502249
2006/8/29,1317.695,1315.659,403495931
2006/8/30,1313.269,1329.203,265376481
2006/8/31,1330.566,1336.311,295040264
2006/9/1,1332.591,1310.68,295139146
2006/9/4,1315.555,1343.193,293220597
2006/9/5,1343.04,1344.887,309188301
2006/9/6,1344.734,1355.479,267570597
2006/9/7,1355.889,1334.173,257920913
2006/9/8,1332.273,1337.717,206924507
2006/9/11,1338.916,1348.99,247371269
2006/9/12,1350.765,1356.035,263309181
2006/9/13,1355.259,1339.065,284259169
2006/9/14,1336.577,1341.531,256729967
2006/9/15,1340.742,1354.517,273269658
2006/9/18,1357.564,1375.466,286875893
2006/9/19,1378.183,1378.547,313572322
2006/9/20,1379.496,1385.257,330840523
2006/9/21,1384.753,1390.204,317102073
2006/9/22,1389.28,1376.903,305843714
2006/9/25,1374.253,1381.099,249308161
2006/9/26,1379.174,1381.724,274341342
2006/9/27,1381.725,1391.083,263711782
2006/9/28,1391.552,1399.31,281652848
2006/9/29,1399.834,1411.509,296380757
2006/10/9,1418.48,1433.785,311305149
2006/10/10,1435.446,1439.838,348990560
2006/10/11,1441.907,1446.87,306674781
2006/10/12,1449.171,1434.159,360956979
2006/10/13,1432.211,1442.024,337128528
2006/10/16,1443.357,1440.441,319054715
2006/10/17,1439.217,1438.817,277023880
2006/10/18,1438.009,1453.101,290728049
2006/10/19,1452.355,1456.88,337472825
2006/10/20,1456.102,1444.568,331475455
2006/10/23,1442.566,1405.312,374284791
2006/10/24,1402.992,1438.415,331202288
2006/10/25,1439.631,1426.437,310829760
2006/10/26,1426.437,1411.511,243561832
2006/10/27,1410.157,1387.603,245925633
2006/10/30,1385.728,1382.044,223974077
2006/10/31,1380.756,1396.959,222461226
2006/11/1,1398.492,1403.52,241801005
2006/11/2,1402.078,1397.877,241655277
2006/11/3,1396.946,1405.003,227502709
2006/11/6,1400.01,1400.539,246740885
2006/11/7,1399.059,1379.306,253943805
2006/11/8,1379.265,1375.243,173469552
2006/11/9,1373.664,1392.82,189536648
2006/11/10,1393.054,1353.478,228030722
2006/11/13,1352.23,1306.784,227146368
2006/11/14,1305.09,1325.162,176697403
2006/11/15,1324.456,1342.704,168840635
2006/11/16,1343.12,1321.501,217291227
2006/11/17,1318.956,1333.441,172161978
2006/11/20,1333.629,1322.586,223525348
2006/11/21,1321.433,1330.852,209117569
2006/11/22,1329.797,1340.399,239287093
2006/11/23,1339.617,1350.144,232943162
2006/11/24,1349.315,1362.567,241209299
2006/11/27,1362.597,1386.247,262777647
2006/11/28,1388.589,1392.401,250774266
2006/11/29,1382.276,1402.456,263642322
2006/11/30,1403.557,1421.484,364477878
2006/12/1,1424.677,1429.849,394366785
2006/12/4,1430.931,1450.571,412375996
2006/12/5,1452.864,1461.377,482132207
2006/12/6,1459.746,1441.369,491170926
2006/12/7,1437.75,1429.167,430131431
2006/12/8,1418.832,1380.103,317417031
2006/12/11,1375.733,1415.908,253883963
2006/12/12,1420.786,1420.925,298384267
2006/12/13,1422.449,1427.682,258482560
2006/12/14,1426.934,1446.218,320975234
2006/12/15,1450.798,1460.182,364725534
2006/12/18,1466.177,1481.208,443068931
2006/12/19,1484.792,1493.616,482954625
2006/12/20,1481.445,1525.952,519992880
2006/12/21,1526.298,1517.89,545511793
2006/12/22,1508.688,1507.885,445897303
2006/12/25,1518.75,1523.821,465199010
2006/12/26,1525.811,1507.067,452888089
2006/12/27,1507.067,1511.795,389057146
2006/12/28,1511.617,1472.15,412965707
2006/12/29,1471.765,1485.099,392479735
2007/1/4,1492.671,1480.938,627762680
2007/1/5,1482.001,1517.497,624747272
2007/1/8,1517.742,1571.82,790281638
2007/1/9,1584.295,1610.196,921245180
2007/1/10,1616.759,1653.723,1023640833
2007/1/11,1661.124,1669.98,1274670922
2007/1/12,1663.19,1616.332,1054539007
2007/1/15,1613.343,1683.896,884386811
2007/1/16,1686.533,1727.785,1083776870
2007/1/17,1729.999,1730.598,1333885528
2007/1/18,1724.305,1776.393,1225417473
2007/1/19,1782.169,1836.652,1384535895
2007/1/22,1844.552,1906.274,1390286365
2007/1/23,1915.146,1921.528,1379664488
2007/1/24,1919.544,1926.327,1169660782
2007/1/25,1919.102,1853.938,1194608429
2007/1/26,1842.118,1860.58,1034689839
2007/1/29,1874.213,1924.457,982064963
2007/1/30,1933.768,1910.418,1013544314
2007/1/31,1902.861,1830.289,958100812
2007/2/1,1810.767,1834.238,793651416
2007/2/2,1838.658,1806.409,797685143
2007/2/5,1806.422,1827.62,565136474
2007/2/6,1833.989,1876.417,648198759
2007/2/7,1882.695,1900.951,771579088
2007/2/8,1905.392,1936.736,851197296
2007/2/9,1939.588,1938.723,769459458
2007/2/12,1940.845,1979.741,730115354
2007/2/13,1987.08,2011.05,807645713
2007/2/14,2011.05,2052.67,988908727
2007/2/15,2060.357,2112.065,1104382072
2007/2/16,2148.945,2165.066,1399495034
2007/2/26,2185.373,2271.811,1261189944
2007/2/27,2281.213,2097.431,1763000067
2007/2/28,2067.747,2199.827,1319609494
2007/3/1,2208.009,2172.815,1419485355
2007/3/2,2174.207,2211.79,1089172279
2007/3/5,2219.575,2225.251,1153414098
2007/3/6,2220.16,2231.353,817940602
2007/3/7,2239.969,2288.398,933357182
2007/3/8,2296.885,2344.158,1092632680
2007/3/9,2348.704,2366.486,1261449287
2007/3/12,2368.935,2449.096,1429680804
2007/3/13,2456.658,2481.589,1388100459
2007/3/14,2463.134,2475.984,1377572502
2007/3/15,2478.834,2531.939,1220813995
2007/3/16,2538.004,2485.45,1388073641
2007/3/19,2415.783,2538.296,1170339287
2007/3/20,2546.74,2610.543,1052015328
2007/3/21,2627.755,2659.304,1210080548
2007/3/22,2671.608,2677.632,1418187613
2007/3/23,2678.408,2708.89,1453300075
2007/3/26,2721.027,2784.11,1473239130
2007/3/27,2788.571,2835.291,1517728363
2007/3/28,2838.119,2816.99,1829000631
2007/3/29,2813.111,2702.906,1449027974
2007/3/30,2686.047,2731.185,874745741
2007/4/2,2745.166,2796.51,896599882
2007/4/3,2809.928,2832.998,1101131906
2007/4/4,2836.038,2859.24,1143119358
2007/4/5,2860.48,2920.679,1282321644
2007/4/6,2902.177,2954.226,1388331998
2007/4/9,2970.359,2999.09,1553569807
2007/4/10,3004.76,3033.287,1589841471
2007/4/11,3044.326,3059.643,1541866609
2007/4/12,3059.612,3125.473,1540112408
2007/4/13,3152.026,3147.18,1896741037
2007/4/16,3151.255,3238.201,1587579342
2007/4/17,3249.249,3320.88,1947451580
2007/4/18,3334.384,3410.566,1773986344
2007/4/19,3409.32,3260.646,1940377593
2007/4/20,3278.075,3420.554,1512568794
2007/4/23,3462.582,3562.613,1768431791
2007/4/24,3593.064,3579.301,1891842973
2007/4/25,3578.094,3583.263,1548897085
2007/4/26,3597.154,3621.143,1187784020
2007/4/27,3623.939,3615.142,1371231944
2007/4/30,3603.875,3654.965,1413638073
2007/5/8,3682.966,3814.822,1591635278
2007/5/9,3831.931,3864.12,2041342391
2007/5/10,3872.604,3896.247,1693451521
2007/5/11,3866.74,3891.916,1535080252
2007/5/14,3845.482,3923.147,1363983386
2007/5/15,3923.147,3801.787,1537277552
2007/5/16,3794.297,3873.754,1230296052
2007/5/17,3899.828,3982.916,1399231610
2007/5/18,3993.995,4032.922,1340095737
2007/5/21,3916.936,4138.967,1537615522
2007/5/22,4199.33,4227.783,1825338451
2007/5/23,4266.54,4347.975,1785115035
2007/5/24,4381.948,4346.684,2062211793
2007/5/25,4330.579,4384.991,1644276829
2007/5/28,4426.95,4448.761,1823972790
2007/5/29,4460.964,4484.44,1609652638
2007/5/30,4198.834,4150.996,1498699563
2007/5/31,3998.183,3894.678,1386893741
2007/6/1,3848.264,3632.9,1313145394
2007/6/4,3544.809,3359.931,750928778
2007/6/5,3298.916,3321.848,1258279462
2007/6/6,3334.268,3354.83,1674697248
2007/6/7,3354.83,3505.619,1565579729
2007/6/8,3513.937,3578.506,1495892750
2007/6/11,3623.89,3625.513,1384348596
2007/6/12,3651.237,3682.442,1561415633
2007/6/13,3718.545,3838.024,1819847994
2007/6/14,3839.173,3776.99,1505108271
2007/6/15,3740.324,3763.258,1216045009
2007/6/18,3821.682,3878.97,1249854440
2007/6/19,3891.543,3958.327,1379844291
2007/6/20,3961.053,3867.762,1411682434
2007/6/21,3851.159,3821.404,1233527287
2007/6/22,3815.141,3587.39,1189634161
2007/6/25,3585.468,3338.365,977247625
2007/6/26,3236.323,3383.888,893454922
2007/6/27,3394.911,3467.477,1019959165
2007/6/28,3482.429,3299.115,1176113641
2007/6/29,3187.527,3152.37,874745622
2007/7/2,3124.74,3223.945,819888349
2007/7/3,3250.247,3271.839,808247523
2007/7/4,3270.02,3176.33,662050631
2007/7/5,3119.892,2962.843,687167416
2007/7/6,3007.989,3147.564,989213154
2007/7/9,3168.125,3244.459,1045262827
2007/7/10,3241.337,3165.099,964107896
2007/7/11,3139.658,3195.87,646839760
2007/7/12,3202.538,3229.942,594707554
2007/7/13,3226.626,3223.993,554280017
2007/7/16,3220.544,3104.853,587400017
2007/7/17,3081.422,3156.064,551345292
2007/7/18,3150.32,3149.729,541456887
2007/7/19,3148.127,3173.074,450562117
2007/7/20,3176.204,3281.915,781760458
2007/7/23,3287.192,3467.958,1148396756
2007/7/24,3503.059,3512.933,1301387064
2007/7/25,3509.511,3642.348,1144097676
2007/7/26,3665.311,3731.399,1122270054
2007/7/27,3732.324,3840.429,1285201604
2007/7/30,3844.336,3936.792,1339715669
2007/7/31,3930.281,4005.344,1355829023
2007/8/1,4027.935,3784.016,1694541243
2007/8/2,3773.959,3932.076,1246225567
2007/8/3,3953.349,3968.655,1342400345
2007/8/6,3982.993,4037.019,1318388785
2007/8/7,4047.624,4041.942,1399395306
2007/8/8,4011.184,3970.944,1064752885
2007/8/9,3969.052,3997.013,987591134
2007/8/10,3993.194,3895.455,1062705690
2007/8/13,3877.388,3861.263,974300459
2007/8/14,3865.343,3982.676,906281683
2007/8/15,3996.924,3957.011,986229418
2007/8/16,3940.394,3995.48,963999484
2007/8/17,3995.48,3984.806,1018276174
2007/8/20,4062.337,4140.415,1088489505
2007/8/21,4167.006,4178.023,1102331205
2007/8/22,4118.856,4237.937,1243077621
2007/8/23,4253.754,4286.922,1163514139
2007/8/24,4310.453,4320.975,1196933269
2007/8/27,4363.893,4318.122,1211722632
2007/8/28,4307.356,4344.092,1263109662
2007/8/29,4326.798,4316.884,1125632939
2007/8/30,4334.787,4468.39,1305694256
2007/8/31,4505.196,4515.24,1285979069
2007/9/3,4561.541,4621.479,1433860108
2007/9/4,4642.127,4558.491,1350543011
2007/9/5,4566.983,4570.186,1106114839
2007/9/6,4595.793,4632.488,1216351191
2007/9/7,4598.21,4533.107,1374494942
2007/9/10,4489.35,4645.325,1348809919
2007/9/11,4645.447,4334.65,1276710085
2007/9/12,4300.869,4370.09,1103367976
2007/9/13,4381.454,4439.132,834749642
2007/9/14,4439.36,4502.404,929708525
2007/9/17,4487.737,4596.263,1088443491
2007/9/18,4608.869,4655.166,1141699248
2007/9/19,4671.257,4584.826,1062222294
2007/9/20,4591.926,4617.754,936685034
2007/9/21,4636.831,4562.117,1048081372
2007/9/24,4573.212,4577.255,944872890
2007/9/25,4574.464,4547.599,726021418
2007/9/26,4541.632,4471.175,670666091
2007/9/27,4482.454,4498.613,608578461
2007/9/28,4528.836,4582.44,764518297
2007/10/8,4612.923,4579.571,807453593
2007/10/9,4567.602,4594.701,717986176
2007/10/10,4607.536,4588.078,807808290
2007/10/11,4589.989,4510.27,867171495
2007/10/12,4508.231,4375.305,1106589432
2007/10/15,4375.768,4364.804,878732838
2007/10/16,4368.86,4404.017,678426876
2007/10/17,4401.27,4401.068,674722898
2007/10/18,4399.677,4316.604,752324851
2007/10/19,4326.209,4277.367,522995657
2007/10/22,4244.032,4158.928,519636434
2007/10/23,4155,4147.841,559561025
2007/10/24,4156.191,4049.973,549099841
2007/10/25,4024.724,3747.127,689151649
2007/10/26,3682.814,3699.727,505666785
2007/10/29,3707.588,3750.871,427611497
2007/10/30,3764.861,3857.89,423356686
2007/10/31,3896.271,4009.746,633673966
2007/11/1,4016.723,3908.541,587932188
2007/11/2,3844.555,3829.232,508910197
2007/11/5,3814.038,3898.526,418166770
2007/11/6,3901.486,3946.956,446815130
