date,open,close,volume
2005/1/4,994.769,982.794,741286894
2005/1/5,981.577,992.564,711910898
2005/1/6,993.331,983.174,628802905
2005/1/7,983.045,983.958,729869409
2005/1/10,983.76,993.879,579169799
2005/1/11,994.189,997.135,584907998
2005/1/12,996.651,996.748,501452509
2005/1/13,996.078,996.877,604406584
2005/1/14,996.617,988.306,729784238
2005/1/17,979.111,967.452,728818876
2005/1/18,967.374,974.689,731184782
2005/1/19,974.333,967.21,633809119
2005/1/20,963.213,956.245,772710670
2005/1/21,954.462,982.604,1445005985
2005/1/24,1001.854,998.133,1435946161
2005/1/25,995.637,997.775,986252911
2005/1/26,995.78,989.928,766329017
2005/1/27,987.342,974.631,694536497
2005/1/28,974.631,969.209,574880738
2005/1/31,965.785,954.879,678870643
2005/2/1,953.33,955.951,743306676
2005/2/2,956.701,1006.913,1705733857
2005/2/3,1005.563,993.215,1697453933
2005/2/4,992.25,1016.858,1573621461
2005/2/16,1023.324,1023.584,1213129305
2005/2/17,1024.43,1020.606,896829766
2005/2/18,1020.122,1006.055,813993936
2005/2/21,1006.693,1025.633,988609416
2005/2/22,1026.837,1046.744,1793784231
2005/2/23,1046.812,1043.944,1869692971
2005/2/24,1042.253,1045.46,1468178853
2005/2/25,1046.274,1046.761,1817000338
2005/2/28,1046.206,1039.989,1297104604
2005/3/1,1039.351,1035.934,996209016
2005/3/2,1036.368,1021.32,1422513553
2005/3/3,1019.876,1027.71,920308564
2005/3/4,1027.927,1023.667,817364167
2005/3/7,1024.48,1029.871,793294979
2005/3/8,1033.786,1048.987,1429579380
2005/3/9,1051.26,1046.544,1532748839
2005/3/10,1046.692,1022.413,1329595333
2005/3/11,1021.084,1027.429,1147638146
2005/3/14,1027.175,1031.026,1446608937
2005/3/15,1030.857,1013.523,1200749274
2005/3/16,1011.85,1003.065,1062278283
2005/3/17,1001.968,992.863,996901108
2005/3/18,991.887,978.665,965205964
2005/3/21,977.296,981.893,725256485
2005/3/22,981.707,964.024,1137571722
2005/3/23,962.816,959.01,1093005354
2005/3/24,957.43,964.801,926071493
2005/3/25,964.245,962.955,710732285
2005/3/28,961.652,960.696,666924600
2005/3/29,960.419,955.19,757737892
2005/3/30,952.713,937.034,895016409
2005/3/31,934.848,942.203,785944597
2005/4/1,941.431,978.145,1634750474
2005/4/4,968.49,962.168,1143509329
2005/4/5,960.54,955.598,953453690
2005/4/6,955.598,973.668,1428242115
2005/4/7,975.97,984.733,2075421198
2005/4/8,984.665,1003.445,1476252600
2005/4/11,1003.879,995.421,1593606600
2005/4/12,993.711,978.697,1022619300
2005/4/13,987.95,1000.9,1607168700
2005/4/14,1004.64,986.975,1294571000
2005/4/15,982.613,974.082,1040895500
2005/4/18,970.907,963.772,859840000
2005/4/19,962.916,965.886,921262300
2005/4/20,964.151,950.867,885070500
2005/4/21,948.861,943.981,994614500
2005/4/22,942.908,939.101,1069188400
2005/4/25,935.993,930.07,1147047800
2005/4/26,928.428,937.083,1169047100
2005/4/27,938.57,926.604,1078061100
2005/4/28,923.529,942.073,1434348600
2005/4/29,940.806,932.395,1123541900
2005/5/9,934.65,909.174,852911500
2005/5/10,905.543,913.076,1049433100
2005/5/11,911.838,901.851,904204700
2005/5/12,899.968,885.82,1022872000
2005/5/13,883.505,887.543,1124490600
2005/5/16,885.389,875.271,822428800
2005/5/17,873.077,881.462,877227300
2005/5/18,881.141,883.196,787861000
2005/5/19,882.842,884.171,814958300
2005/5/20,883.513,882.763,722667600
2005/5/23,880.281,863.341,727979500
2005/5/24,861.195,868.456,920692900
2005/5/25,867.658,868.451,723855600
2005/5/26,867.758,857.331,662278600
2005/5/27,855.595,849.508,774998300
2005/5/30,847.634,855.612,697158300
2005/5/31,856.561,855.946,704782100
2005/6/1,855.206,837.532,790230200
2005/6/2,835.467,818.379,950865700
2005/6/3,816.546,818.033,793605600
2005/6/6,816.731,838.997,900918500
2005/6/7,841.579,837.282,1306706800
2005/6/8,848.536,905.773,3290783900
2005/6/9,907.569,912.604,3314184000
2005/6/10,911.941,894.556,2239150200
2005/6/13,894.997,892.959,1562800200
2005/6/14,895.391,883.537,1434357000
2005/6/15,881.208,866.834,1145405600
2005/6/16,866.659,879.237,1104968500
2005/6/17,883.605,880.345,1496300900
2005/6/20,881.623,906.255,1899208200
2005/6/21,906.306,896.166,1277478400
2005/6/22,894.769,900.646,1047813400
2005/6/23,900.059,893.572,950930800
2005/6/24,892.061,898.301,891873900
2005/6/27,904.209,916.043,1654540200
2005/6/28,913.48,903.716,1040221900
2005/6/29,906.751,898.898,1080674600
2005/6/30,897.102,878.686,1085547200
2005/7/1,875.935,859.494,1009459700
2005/7/4,855.317,855.932,884027700
2005/7/5,853.679,849.679,799268800
2005/7/6,850.253,842.556,689831400
2005/7/7,841.748,844.729,596246500
2005/7/8,842.62,829.489,722100000
2005/7/11,837.863,824.097,843900600
2005/7/12,821.911,851.816,1498987100
2005/7/13,850.469,846.231,939884200
2005/7/14,844.94,849.59,936196800
2005/7/15,849.873,841.001,888956300
2005/7/18,839.221,832.995,850000600
2005/7/19,831.501,835.608,789181800
2005/7/20,835.301,842.641,852647300
2005/7/21,842.746,843.987,836610100
2005/7/22,847.541,859.693,2163097600
2005/7/25,858.328,856.86,1181608000
2005/7/26,856.189,876.48,2182677600
2005/7/27,876.942,894.012,2040953700
2005/7/28,893.879,890.885,2062252700
2005/7/29,889.41,888.164,1339740600
2005/8/1,887.718,891.607,1180830900
2005/8/2,892.13,903.598,1429254700
2005/8/3,905.181,909.57,2578629800
2005/8/4,907.42,904.15,1451925600
2005/8/5,904.039,923.803,1912376500
2005/8/8,926.571,927.471,2160894400
2005/8/9,926.973,933.089,1953290700
2005/8/10,933.26,940.37,2151576300
2005/8/11,940.785,953.992,2707366600
2005/8/12,954.719,938.316,2916814400
2005/8/15,937.705,954.502,2043081300
2005/8/16,955.27,945.058,2386181800
2005/8/17,943.405,953.012,2145776900
2005/8/18,954.155,920.671,3185532700
2005/8/19,918.091,923.038,2224267900
2005/8/22,923.108,931.673,1603101000
2005/8/23,931.809,923.414,1540648800
2005/8/24,923.558,930.651,1595974700
2005/8/25,930.975,930.118,1629205700
2005/8/26,930.246,928.258,1542980400
2005/8/29,928.341,917.371,1546226100
2005/8/30,916.086,914.88,1243817000
2005/8/31,915.122,927.916,1462363000
2005/9/1,928.52,944.559,2230638400
2005/9/2,945.978,947.871,1861443800
2005/9/5,949.077,952.717,1784331800
2005/9/6,953.41,936.61,2122225500
2005/9/7,934.991,952.758,1960846600
2005/9/8,954.273,955.282,2242439300
2005/9/9,955.112,949.065,1621931000
2005/9/12,949.779,949.506,1167261300
2005/9/13,949.584,963.774,1657943100
2005/9/14,964.97,970.193,1995829100
2005/9/15,970.58,969.598,1637767900
2005/9/16,969.619,967.495,1397857100
2005/9/19,967.44,971.136,1473742100
2005/9/20,971.379,961.919,1863660400
2005/9/21,961.374,944.408,1854189500
2005/9/22,942.726,923.274,1811552500
2005/9/23,921.51,916.154,1154764400
2005/9/26,915.84,918.485,883624100
2005/9/27,918.866,904.214,1108605600
2005/9/28,903.328,903.719,885031000
2005/9/29,904.28,915.975,1193897800
2005/9/30,916.587,917.392,900143300
2005/10/10,917.211,907.321,715845100
2005/10/11,906.628,919.72,775829500
2005/10/12,920.453,923.485,1220885200
2005/10/13,923.426,916.499,1082890400
2005/10/14,916.337,904.828,1012394000
2005/10/17,903.266,897.623,1055250600
2005/10/18,897.366,902.366,1136631700
2005/10/19,902.036,898.744,1103304800
2005/10/20,898.891,899.915,1260872500
2005/10/21,899.645,904.414,1136458800
2005/10/24,905.129,906.652,921898200
2005/10/25,905.967,894.272,1121340100
2005/10/26,892.617,875.82,1216712300
2005/10/27,873.472,875.849,1190858800
2005/10/28,875.862,867.729,1197337600
2005/10/31,866.618,876.282,1044365100
2005/11/1,875.956,872.865,1008274500
2005/11/2,873.393,882.478,1310497300
2005/11/3,882.189,874.575,1217918200
2005/11/4,873.353,878.361,956731000
2005/11/7,877.617,877.278,771325900
2005/11/8,876.432,881.524,1012876100
2005/11/9,881.513,879.252,1177440500
2005/11/10,878.625,862.968,1085377100
2005/11/11,861.221,864.79,921972000
2005/11/14,864.081,862.149,627167400
2005/11/15,862.067,856.635,825247800
2005/11/16,855.449,863.119,906613800
2005/11/17,863.077,862.658,881163700
2005/11/18,862.579,882.241,1759780300
2005/11/21,882.79,883.871,1025996300
2005/11/22,883.931,869.617,1059723600
2005/11/23,868.005,876.229,991692000
2005/11/24,875.827,881.493,1462900800
2005/11/25,881.248,884.105,1300354600
2005/11/28,883.241,880.167,973973500
2005/11/29,879.254,871.31,841499400
2005/11/30,870.452,873.825,804073800
2005/12/1,873.474,873.067,706923500
2005/12/2,872.93,869.936,849202100
2005/12/5,869.427,859.61,1028689700
2005/12/6,858.108,866.075,1030351400
2005/12/7,865.724,873.838,984295500
2005/12/8,874.132,874.056,1025917400
2005/12/9,873.693,887.358,1271952600
2005/12/12,887.064,888.518,1069928000
2005/12/13,887.996,889.101,1054723800
2005/12/14,888.604,898.153,1386837600
2005/12/15,898.382,896.434,1625978200
2005/12/16,895.827,902.561,1145210700
2005/12/19,902.049,902.91,993632700
2005/12/20,902.746,907.318,1029465900
2005/12/21,907.053,903.144,1027397600
2005/12/22,902.371,908.754,894702600
2005/12/23,908.96,915.89,1190699900
2005/12/26,916.668,922.378,1534265000
2005/12/27,922.439,919.36,1205035900
2005/12/28,919.051,920.919,1213103200
2005/12/29,921.144,932.031,1725495900
2005/12/30,933.45,923.451,1560025100
2006/1/4,926.559,941.428,2112689900
2006/1/5,943.85,959.134,2731174300
2006/1/6,961.915,970.032,3028636800
2006/1/9,971.089,975.253,2432955200
2006/1/10,975.282,978.154,2273530200
2006/1/11,977.644,973.477,2652413800
2006/1/12,972.389,983.716,2189668000
2006/1/13,985.039,978.809,2228186100
2006/1/16,977.886,961.439,2030521500
2006/1/17,959.395,964.29,1603727600
2006/1/18,964.16,983.622,2082351800
2006/1/19,985.232,991.222,2645560900
2006/1/20,991.572,993.34,2614706200
2006/1/23,993.744,996.162,2254601900
2006/1/24,997.791,999.093,2419799100
2006/1/25,998.828,1009.597,2180075800
2006/2/6,1013.425,1033.234,2503877100
2006/2/7,1034.678,1029.937,3295478700
2006/2/8,1028.445,1033.072,2698672900
2006/2/9,1033.192,1019.599,2383960100
2006/2/10,1019.416,1032.337,2202445300
2006/2/13,1034.381,1031.614,2215729800
2006/2/14,1032.645,1038.531,1855622000
2006/2/15,1040.332,1041.66,2478462800
2006/2/16,1041.665,1020.121,2615989200
2006/2/17,1020.063,1020.368,2102687500
2006/2/20,1020.74,1021.639,1881888300
2006/2/21,1020.977,1038.816,2367803900
2006/2/22,1039.649,1037.885,2538070400
2006/2/23,1038.253,1041.373,1978503700
2006/2/24,1041.97,1049.444,1967610400
2006/2/27,1055.947,1047.845,2287209900
2006/2/28,1046.713,1053.01,1935326700
2006/3/1,1051.759,1056.619,1942573000
2006/3/2,1055.858,1038.666,2487786100
2006/3/3,1037.988,1041.677,2120053900
2006/3/6,1041.659,1038.873,1787096300
2006/3/7,1037.928,1014.973,1933651600
2006/3/8,1012.578,1009.271,1746305500
2006/3/9,1006.965,1004.344,1273509900
2006/3/10,1004.747,1008.897,1188798300
2006/3/13,1008.803,1019.864,1176591100
2006/3/14,1020.468,1018.272,1134803000
2006/3/15,1018.154,1028.958,1484206800
2006/3/16,1028.96,1027.616,1478433900
2006/3/17,1027.637,1024.015,1500192400
2006/3/20,1024.502,1037.659,1538991200
2006/3/21,1037.949,1040.757,1907766200
2006/3/22,1041.138,1047.666,1864057500
2006/3/23,1047.349,1048.537,2046788500
2006/3/24,1049.122,1042.601,2009823700
2006/3/27,1042.629,1050.707,1713407000
2006/3/28,1050.068,1055.982,2227399900
2006/3/29,1058.738,1065.294,3052634500
2006/3/30,1065.843,1055.634,2201249400
2006/3/31,1053.854,1061.088,2227619000
