date,open,close,volume
2005/6/27,817.284,834.346,928098446
2005/6/28,832.155,819.046,574778722
2005/6/29,818.091,814.064,514989044
2005/6/30,813.152,791.502,535470028
2005/7/1,789.177,760.352,646907313
2005/7/4,756.033,749.483,590970196
2005/7/5,747.894,744.595,439146253
2005/7/6,744.795,743.444,428024302
2005/7/7,743.323,747.418,392513492
2005/7/8,746.289,722.854,509962055
2005/7/11,725.635,714.475,504551945
2005/7/12,712.307,739.534,690327173
2005/7/13,738.614,732.443,571845061
2005/7/14,732.005,732.544,523636686
2005/7/15,732.674,714.488,594210409
2005/7/18,712.32,696.848,481789676
2005/7/19,695.767,703.066,418524535
2005/7/20,703.173,707.293,424300901
2005/7/21,707.049,704.788,474598107
2005/7/22,704.611,721.445,950855587
2005/7/25,720.609,718.867,577102003
2005/7/26,718.623,735.861,919136182
2005/7/27,736.289,750.015,947247844
2005/7/28,750.4,747.23,1074715208
2005/7/29,746.589,744.825,705695311
2005/8/1,744.771,750.488,631794348
2005/8/2,750.964,763.29,890216702
2005/8/3,764.938,769.752,1408354965
2005/8/4,767.566,765.262,866178461
2005/8/5,765.39,787.819,1249026298
2005/8/8,792.401,800.117,1536139404
2005/8/9,800.837,814.186,1401640053
2005/8/10,814.763,823.839,1520112307
2005/8/11,823.72,832.841,1646330415
2005/8/12,833.462,816.386,1764308661
2005/8/15,814.842,839.667,1262526106
2005/8/16,841.322,839.264,1551594142
2005/8/17,837.896,854.526,1679237457
2005/8/18,855.879,820.664,2133211994
2005/8/19,816.96,820.869,1386054808
2005/8/22,819.478,831.496,972441322
2005/8/23,830.736,816.914,918385115
2005/8/24,816.742,826.716,884105752
2005/8/25,827.014,836.418,1037584874
2005/8/26,837.41,840.431,1188080079
2005/8/29,839.305,832.248,1078255660
2005/8/30,831.492,827.55,924203558
2005/8/31,827.228,845.142,1134994316
2005/9/1,845.934,865.405,1703406614
2005/9/2,866.549,872.485,1536554793
2005/9/5,873.856,884.29,1250419203
2005/9/6,885.362,862.491,1705090353
2005/9/7,860.384,888.125,1395759518
2005/9/8,890.193,889.69,1469915717
2005/9/9,889.549,879.503,1039946723
2005/9/12,878.73,883.561,765652323
2005/9/13,884.247,904.311,1249627241
2005/9/14,906.214,914.983,1659733385
2005/9/15,914.906,918.505,1358238477
2005/9/16,918.259,917.638,1096153231
2005/9/19,918.129,930.489,1205620878
2005/9/20,931.88,924.16,1574760592
2005/9/21,921.92,909.787,1560313942
2005/9/22,906.049,880.013,1440832168
2005/9/23,876.31,868.549,979978400
2005/9/26,867.222,874.84,696568999
2005/9/27,875.097,856.958,880588126
2005/9/28,855.796,852.359,751078150
2005/9/29,852.038,871.291,883536020
2005/9/30,871.229,869.509,752996306
2005/10/10,870.049,858.748,611949522
2005/10/11,857.642,878.623,763526757
2005/10/12,879.05,887.711,945920510
2005/10/13,888.303,883.45,828704887
2005/10/14,882.872,876.053,795404996
2005/10/17,874.854,878.757,768788822
2005/10/18,878.781,893.699,971621052
2005/10/19,893.467,886.314,984363321
2005/10/20,885.34,886.551,952193584
2005/10/21,886.431,895.027,1002492703
2005/10/24,895.428,897.757,878935437
2005/10/25,896.693,877.577,867696644
2005/10/26,875.54,854.028,938201439
2005/10/27,851.081,847.593,810393716
2005/10/28,846.702,825.063,866896692
2005/10/31,823.233,828.659,649257458
2005/11/1,827.894,823.328,694423972
2005/11/2,823.206,840.316,909599265
2005/11/3,839.858,828.906,755962393
2005/11/4,828.04,835.122,644961044
2005/11/7,835.063,842.002,613296312
2005/11/8,841.929,848.965,729783834
2005/11/9,848.741,845.11,761274661
2005/11/10,843.62,821.269,843958006
2005/11/11,818.717,823.956,638009394
2005/11/14,821.782,827.569,446843616
2005/11/15,827.516,820.491,587161567
2005/11/16,820.066,826.692,554222441
2005/11/17,827.218,825.797,553381628
2005/11/18,824.804,843.738,969075674
2005/11/21,844.629,846.958,660867737
2005/11/22,847.182,831.771,627509055
2005/11/23,831.701,838.117,494042158
2005/11/24,837.678,841.699,553120116
2005/11/25,841.714,841.13,484954815
2005/11/28,841.211,838.342,459130528
2005/11/29,839.25,827.005,449955496
2005/11/30,826.335,829.5,480517458
2005/12/1,829.335,828.193,392720888
2005/12/2,827.154,817.864,439908623
2005/12/5,819.791,796.926,489537012
2005/12/6,795.111,798.878,372778249
2005/12/7,800.183,806.778,375535545
2005/12/8,807.406,805.561,389699945
2005/12/9,805.521,819.2,556345562
2005/12/12,820.109,824.518,546831096
2005/12/13,824.628,824.861,491743826
2005/12/14,824.861,832.513,593392904
2005/12/15,833.465,827.539,608947257
2005/12/16,827.162,834.537,519947452
2005/12/19,834.956,834.712,485956893
2005/12/20,834.885,836.119,445420270
2005/12/21,836.632,830.766,520574270
2005/12/22,830.447,835.503,508067618
2005/12/23,835.765,845.589,644609954
2005/12/26,846.931,853.169,786041550
2005/12/27,854.751,854.526,652886932
2005/12/28,854.641,857.206,561571724
2005/12/29,858.413,866.747,861709564
2005/12/30,868.442,860.131,755231609
2006/1/4,860.044,871.73,803901003
2006/1/5,872.088,882.732,1088581159
2006/1/6,884.924,891.94,1337023166
2006/1/9,893.525,905.068,1236129648
2006/1/10,907.635,911.191,1120008016
2006/1/11,910.761,906.496,1295314172
2006/1/12,906.939,927.42,1402461457
2006/1/13,930.303,932.499,1445938893
2006/1/16,933.217,920.332,1259213622
2006/1/17,918.52,919.279,891831946
2006/1/18,920.062,939.136,1147478663
2006/1/19,941.168,949.913,1398923475
2006/1/20,950.627,952.769,1477917237
2006/1/23,955.086,961.069,1412571419
2006/1/24,961.653,960.353,1410381926
2006/1/25,960.027,957.787,1281711153
2006/2/6,961.034,980.91,1292312167
2006/2/7,983.339,981.574,1701690792
2006/2/8,979.145,982.943,1358863093
2006/2/9,982.181,969.577,1183502422
2006/2/10,971.249,980.801,1179724437
2006/2/13,981.633,977.396,1139372163
2006/2/14,977.277,986.056,1044762810
2006/2/15,987.088,986.161,1232201619
2006/2/16,986.326,958.59,1447752683
2006/2/17,961.254,949.993,1124600767
2006/2/20,949.025,943.765,982157070
2006/2/21,943.109,960.017,1016677725
2006/2/22,960.103,959.947,1033943993
2006/2/23,959.126,958.722,918400941
2006/2/24,959.342,967.163,1000713028
2006/2/27,968.211,963.379,902547290
2006/2/28,962.524,964.726,870227494
2006/3/1,966.842,972.067,965844128
2006/3/2,972.15,953.369,1140765356
2006/3/3,951.932,954.457,943555166
2006/3/6,955.25,952.351,732304913
2006/3/7,951.638,928.576,862111672
2006/3/8,924.611,924.83,722665645
2006/3/9,923.324,920.13,611090880
2006/3/10,922.444,921.683,604909921
2006/3/13,921.234,928.518,562189126
2006/3/14,929.011,931.721,634260018
2006/3/15,931.272,942.689,799864278
2006/3/16,942.723,945.523,818227265
2006/3/17,944.952,943.725,894489302
2006/3/20,944.104,956.138,912038903
2006/3/21,957.893,959.927,1186527699
2006/3/22,959.516,972.137,1151416606
2006/3/23,972.715,980.841,1389792090
2006/3/24,982.456,974.269,1264798232
2006/3/27,974.563,984.152,1070685331
2006/3/28,987.534,994.52,1336006135
2006/3/29,995.686,997.704,1578408542
2006/3/30,997.138,986.957,1332995528
2006/3/31,988.955,1000.251,1328234254
2006/4/3,1001.322,1025.788,1749089099
2006/4/4,1029.106,1038.109,1867487248
2006/4/5,1039.778,1048.666,1866785850
2006/4/6,1052.354,1053.693,2117335449
2006/4/7,1056.29,1068.11,2128852204
2006/4/10,1071.185,1090.72,2197651429
2006/4/11,1097.273,1094.409,2259582098
2006/4/12,1095.075,1095.497,2014051546
2006/4/13,1097.292,1062.69,2261439144
2006/4/14,1058.708,1088.183,1643491447
2006/4/17,1086.243,1093.513,1913733660
2006/4/18,1094.358,1097.73,1717572867
2006/4/19,1098.582,1100.661,1856178229
2006/4/20,1102.274,1091.851,1977024852
2006/4/21,1091.657,1102.547,2048506016
2006/4/24,1106.116,1094.375,2277834184
2006/4/25,1091.835,1103.059,2074415641
2006/4/26,1103.746,1116.811,2260280999
2006/4/27,1119.67,1125.32,1857431351
2006/4/28,1117.511,1141.685,2053279754
2006/5/8,1148.084,1180.728,2244040231
2006/5/9,1188.797,1218.094,2980858218
2006/5/10,1227.286,1241.571,3120288528
2006/5/11,1247.122,1237.772,3658888380
2006/5/12,1239.755,1283.677,3296716375
2006/5/15,1303.378,1344.924,4066894169
2006/5/16,1347.186,1297.932,3938162048
2006/5/17,1302.61,1318.966,3213714158
2006/5/18,1311.427,1328.206,2851040211
2006/5/19,1332.16,1365.647,3078397575
2006/5/22,1370.503,1386.748,3321817465
2006/5/23,1388.028,1326.156,3140625207
2006/5/24,1333.308,1308.693,2660086684
2006/5/25,1304.081,1324.919,1966382467
2006/5/26,1330.227,1355.501,2093117262
2006/5/29,1362.843,1387.524,2342928601
2006/5/30,1391.621,1410.542,2494138877
2006/5/31,1408.911,1402.332,2759887682
2006/6/1,1402.335,1455.741,3306958568
2006/6/2,1462.614,1457.763,3832554248
2006/6/5,1461.023,1484.29,2941387422
2006/6/6,1482.804,1470.449,2532940176
2006/6/7,1470.257,1370.809,2793126267
2006/6/8,1357.299,1376.079,2467163299
2006/6/9,1371.402,1346.481,2322073936
2006/6/12,1339.537,1352.582,1467211556
2006/6/13,1350.736,1361.526,1455776769
2006/6/14,1351.335,1347.878,1398792227
2006/6/15,1346,1352.336,1382726739
2006/6/16,1362.058,1382.41,1594933191
2006/6/19,1367.057,1397.995,1717454331
2006/6/20,1397.155,1414.905,1793339461
2006/6/21,1414.942,1410.502,1824167897
2006/6/22,1409.148,1411.278,1606707375
2006/6/23,1408.418,1430.513,1688695628
2006/6/26,1433.242,1457.137,2045322219
2006/6/27,1460.897,1464.686,2030608262
2006/6/28,1463.235,1461.793,1776840085
2006/6/29,1465.855,1488.164,2438537312
2006/6/30,1495.506,1485.995,2463673450
2006/7/3,1489.459,1514.068,2534876523
2006/7/4,1516.703,1508.839,2785012612
2006/7/5,1508.358,1497.656,2157474894
2006/7/6,1498.042,1539.177,2542614011
2006/7/7,1544.973,1541.253,2502686310
2006/7/10,1542.904,1550.04,1980847923
2006/7/11,1551.642,1561.843,2080204399
2006/7/12,1564.449,1562.06,2527544430
2006/7/13,1558.426,1459.778,3494460658
2006/7/14,1442.328,1470.467,2119687786
2006/7/17,1467.262,1494.793,1773405870
2006/7/18,1494.964,1506.592,1791203895
2006/7/19,1503.677,1472.354,1901380938
2006/7/20,1470.534,1484.409,1624845474
2006/7/21,1483.038,1493.036,1589308027
2006/7/24,1464.274,1496.607,1630750525
2006/7/25,1498.225,1518.172,1783535009
2006/7/26,1521.893,1523.863,1739988884
2006/7/27,1523.152,1506.56,1979114306
2006/7/28,1504.583,1492.114,1860457554
2006/7/31,1487.78,1425.044,1797706241
2006/8/1,1422.271,1408.902,1431833084
2006/8/2,1409.634,1401.859,1307817818
2006/8/3,1402.93,1401.156,1117316284
2006/8/4,1401.619,1354.778,1325733569
2006/8/7,1349.239,1323.726,1243696737
2006/8/8,1322.996,1364.99,1237106400
2006/8/9,1365.158,1367.395,1192714264
2006/8/10,1367.323,1391.144,1245822236
2006/8/11,1391.472,1398.011,1229377699
2006/8/14,1397.921,1356.848,1297480140
2006/8/15,1355.879,1383.361,1011721744
2006/8/16,1383.828,1407.313,1380077105
2006/8/17,1406.444,1395.718,1225959128
2006/8/18,1392.156,1384.899,1009591070
2006/8/21,1339.517,1392.969,1181311062
2006/8/22,1392.234,1408.846,1406752248
2006/8/23,1409.877,1403.578,1352217316
2006/8/24,1402.829,1416.898,1282636549
2006/8/25,1418.115,1421.095,1500675996
2006/8/28,1425.484,1457.321,1922608293
2006/8/29,1460.521,1456.44,2439629982
2006/8/30,1452.737,1468.664,1613686934
2006/8/31,1469.862,1479.9,1797138460
2006/9/1,1477.478,1451.95,1810229152
2006/9/4,1456.678,1484.443,1629600174
2006/9/5,1488.017,1490.153,1948367651
2006/9/6,1491.834,1497.005,1785090778
2006/9/7,1497.539,1472.505,1434170606
2006/9/8,1470.828,1473.922,1191211021
2006/9/11,1474.47,1481.932,1419319725
2006/9/12,1481.996,1487.741,1531201575
2006/9/13,1488.138,1466.043,1493686140
2006/9/14,1464.454,1467.796,1501071118
2006/9/15,1468.059,1484.687,1552286894
2006/9/18,1487.864,1507.942,1749403344
2006/9/19,1510.142,1512.963,1940625400
2006/9/20,1510.35,1517.29,1760993754
2006/9/21,1516.255,1521.95,1668735200
2006/9/22,1522.785,1509.385,1848755137
2006/9/25,1508.2,1514.277,1709207491
2006/9/26,1513.468,1508.2,1593939963
2006/9/27,1506.801,1522.45,1378012729
2006/9/28,1523.034,1535.272,1619720179
2006/9/29,1537.697,1550.803,1916380081
2006/10/9,1562.489,1579.521,2112986639
2006/10/10,1581.113,1588.806,2527876912
2006/10/11,1587.637,1591.451,2160331809
2006/10/12,1591.386,1567.291,2263359373
2006/10/13,1566.009,1575.861,1767877458
2006/10/16,1577.248,1567.085,1801511242
2006/10/17,1566.741,1568.509,1632213534
2006/10/18,1568.133,1588.59,1553356227
2006/10/19,1589.394,1597.38,1885908261
2006/10/20,1598.131,1587.902,1902017717
2006/10/23,1586.824,1537.321,2113477654
2006/10/24,1535.848,1577.086,1799656850
2006/10/25,1579.577,1565.901,1987133420
2006/10/26,1568.815,1556.69,1586215910
2006/10/27,1555.109,1530.26,1677615361
2006/10/30,1527.008,1527.216,1387148355
2006/10/31,1526.526,1541.639,1409196148
2006/11/1,1541.611,1548.518,1568012459
2006/11/2,1548.2,1545.826,1589452305
2006/11/3,1545.676,1549.655,1423927162
2006/11/6,1540.082,1540.606,1490735928
2006/11/7,1540.801,1525.649,1632167386
2006/11/8,1524.976,1521.448,1209657459
2006/11/9,1518.724,1537.862,1319495561
2006/11/10,1539.205,1498.871,1568338401
2006/11/13,1496.418,1445.679,1499364576
2006/11/14,1443.572,1461.716,1242288067
2006/11/15,1461.263,1484.446,1327486329
2006/11/16,1485.908,1462.675,1500969323
2006/11/17,1459.706,1476.745,1299521867
2006/11/20,1476.476,1466.653,1459635237
2006/11/21,1465.825,1477.679,1423756661
2006/11/22,1478.122,1500.813,1819559874
2006/11/23,1500.118,1509.315,1653887231
2006/11/24,1509.632,1532.019,1977450638
2006/11/27,1532.543,1567.049,1981229878
2006/11/28,1567.007,1577.179,1972305156
2006/11/29,1561.777,1596.998,2095120928
2006/11/30,1599.043,1623.816,2761466890
2006/12/1,1626.751,1629.207,2763790286
2006/12/4,1631.611,1663.197,2983777574
2006/12/5,1666.437,1675.458,3517681627
2006/12/6,1674.31,1649.139,3748281970
2006/12/7,1644.812,1632.908,3293433776
2006/12/8,1618.16,1571.183,2580865691
2006/12/11,1565.949,1621.263,2010175583
2006/12/12,1626.03,1626.586,2168395603
2006/12/13,1627.568,1634.84,1896855902
2006/12/14,1636.545,1662.266,2185916074
2006/12/15,1667.717,1689.671,2609950322
2006/12/18,1699.065,1717.225,3074703740
2006/12/19,1720.566,1724.533,3201571984
2006/12/20,1706.201,1756.002,3383825911
2006/12/21,1755.485,1737.381,3604082786
2006/12/22,1721.334,1728.396,2742047246
2006/12/25,1742.497,1744.817,2641350699
2006/12/26,1747.976,1726.777,2393145782
2006/12/27,1727.818,1738.525,2099748965
2006/12/28,1739.857,1704.724,2408139463
2006/12/29,1706.54,1726.146,2461551809
2007/1/4,1738.929,1723.686,3212986778
2007/1/5,1719.283,1770.475,2954547440
2007/1/8,1773.023,1851.964,3971932034
2007/1/9,1855.347,1891.871,4284590850
2007/1/10,1896.711,1940.832,4540633664
2007/1/11,1946.501,1952.236,5388346491
2007/1/12,1941.345,1881.753,4408009389
2007/1/15,1881.467,1986.539,3881263032
2007/1/16,1991.691,2055.016,4807441898
2007/1/17,2064.289,2035.651,5883288700
2007/1/18,2025.853,2085.403,5094946000
2007/1/19,2097.505,2159.638,5792516800
2007/1/22,2183.437,2258.986,6358920100
2007/1/23,2267.454,2261.785,6108017600
2007/1/24,2260.707,2283.696,5104122200
2007/1/25,2271.519,2174.239,4817566000
2007/1/26,2143.994,2186.27,4475940500
2007/1/29,2201.586,2260.596,4564666200
2007/1/30,2271.474,2255.938,5024768700
2007/1/31,2251.318,2142.891,4904692400
2007/2/1,2120.007,2165.405,4233884500
2007/2/2,2170.03,2127.104,3861061000
2007/2/5,2122.369,2152.25,3013411000
2007/2/6,2158.498,2198.239,3087618500
2007/2/7,2209.652,2237.944,3832705000
2007/2/8,2245.078,2278.445,3905389700
2007/2/9,2282.627,2287.381,3716182200
2007/2/12,2291.66,2341.072,3618835300
2007/2/13,2351.65,2384.158,3816378300
2007/2/14,2386.835,2435.959,4406558200
2007/2/15,2451.436,2512.402,5151645900
2007/2/16,2528.836,2541.409,5405675100
2007/2/26,2557.254,2642.114,4896308400
2007/2/27,2654.435,2405.574,7240425400
2007/2/28,2370.951,2513.533,5302502900
2007/3/1,2526.154,2459.511,5882813900
2007/3/2,2458.26,2503.677,4723810400
2007/3/5,2508.386,2511.916,4953597800
2007/3/6,2501.286,2516.003,3332166600
2007/3/7,2525.534,2580.597,3723070900
2007/3/8,2587.748,2634.879,4307706500
2007/3/9,2637.596,2638.047,4803170500
2007/3/12,2639.894,2696.497,5136709100
2007/3/13,2701.502,2727.455,5359616200
2007/3/14,2704.445,2708.687,5658027100
2007/3/15,2703.929,2760.844,5100980600
2007/3/16,2769.151,2710.861,5563313100
2007/3/19,2623.736,2751.477,4764988100
2007/3/20,2761.01,2810.714,4355898400
2007/3/21,2821.44,2859.006,4827675600
2007/3/22,2869.749,2861.146,5600569800
2007/3/23,2862.629,2897.999,5227235500
2007/3/26,2915.048,2989.051,5673677500
2007/3/27,2995.464,3039.534,5695780000
2007/3/28,3048.501,3004.295,6700933900
2007/3/29,3005.062,2894.779,5599479900
2007/3/30,2878.242,2926.064,3596241700
2007/4/2,2935.211,2993.63,3767358700
2007/4/3,3004.897,3042.461,4676698300
2007/4/4,3049.917,3078.901,5312635300
2007/4/5,3076.759,3133.142,5280165700
2007/4/6,3110.949,3182.797,5625205400
2007/4/9,3201.148,3240.302,6214375200
2007/4/10,3253.673,3261.527,6355660800
2007/4/11,3267.609,3309.745,6772377200
2007/4/12,3316.203,3387.412,6470744600
2007/4/13,3393.96,3358.632,6753507300
2007/4/16,3362.733,3458.067,6039685800
2007/4/17,3482.358,3558.216,7794423700
2007/4/18,3572.699,3649.714,7161400000
2007/4/19,3642.852,3435.78,7801430100
2007/4/20,3456.738,3614.391,6225114500
2007/4/23,3667.553,3782.256,7372002800
2007/4/24,3813.532,3821.416,8181431900
2007/4/25,3802.688,3805.046,6438927200
2007/4/26,3814.918,3853.269,5543334900
2007/4/27,3861.055,3845.813,5829740200
2007/4/30,3831.55,3903.689,6557115000
2007/5/8,3990.71,4091.133,7312397300
2007/5/9,4107.553,4099.126,8305249900
2007/5/10,4103.573,4128.081,6851392100
2007/5/11,4101.649,4109.403,6024275200
2007/5/14,4051.84,4133.826,5875138100
2007/5/15,4140.326,3998.777,6400179400
2007/5/16,3981.822,4118.139,5555939400
2007/5/17,4146.324,4221.913,6270870200
2007/5/18,4219.607,4235.185,5920970000
2007/5/21,4089.854,4364.156,7162174500
2007/5/22,4402.925,4459.813,8065068700
2007/5/23,4486.022,4582.306,7429000000
2007/5/24,4606.15,4571.714,8313528100
2007/5/25,4559.429,4649.857,7120866700
2007/5/28,4707.693,4761.701,8115643500
2007/5/29,4782.412,4853.643,7563410600
2007/5/30,4486.506,4456.279,8063030500
2007/5/31,4329.809,4267.781,7444530700
2007/6/1,4260.768,3960.442,6604351400
2007/6/4,3901.789,3618.688,4516643500
2007/6/5,3430.55,3659.941,7041323000
2007/6/6,3676.691,3736.931,6713567300
2007/6/7,3751.669,3936.766,6477424100
2007/6/8,3970.279,4002.868,6457133900
2007/6/11,4057.166,4104.551,6173008700
2007/6/12,4138.33,4218.436,7356973900
2007/6/13,4263.624,4372.53,7771329200
2007/6/14,4365.982,4311.975,6896110600
2007/6/15,4262.75,4316.53,5208474900
2007/6/18,4400.395,4439.185,5788577000
2007/6/19,4446.695,4529.033,6184438900
2007/6/20,4539.579,4396.218,6728099800
2007/6/21,4372.354,4374.488,5200246600
2007/6/22,4376.381,4123.215,5568941100
2007/6/25,4139.283,3851.944,4765213600
2007/6/26,3739.191,3928.703,4362727100
2007/6/27,3944.36,4022.313,4201226000
2007/6/28,4017.175,3757.978,3996948100
2007/6/29,3636.306,3585.486,3878781800
2007/7/2,3571.722,3644.79,3350486800
2007/7/3,3675.355,3704.706,3057577600
2007/7/4,3711.611,3622.518,2683980800
2007/7/5,3562.278,3380.179,2941409000
2007/7/6,3359.092,3591.377,3795462800
2007/7/9,3627.978,3711.714,4151975300
2007/7/10,3704.877,3606.187,3473693500
2007/7/11,3581.905,3653.311,2480642000
2007/7/12,3659.396,3671.175,2359861600
2007/7/13,3671.463,3655.845,2016354900
2007/7/16,3654.863,3532.064,2084593500
2007/7/17,3514.279,3610.382,2145445400
2007/7/18,3601.286,3624.341,2495989400
2007/7/19,3615.967,3640.282,1883875500
2007/7/20,3642.334,3788.744,3523285400
2007/7/23,3813.978,3984.788,5043356200
2007/7/24,4012.795,3993.019,5108945400
2007/7/25,3991.352,4106.826,4105760600
2007/7/26,4135.064,4190.881,4762039500
2007/7/27,4171.894,4269.767,4819096400
2007/7/30,4279.041,4353.092,5300965400
2007/7/31,4349.61,4403.584,5071250800
2007/8/1,4423.042,4161.135,5939887200
2007/8/2,4181.491,4336.811,4642575900
2007/8/3,4376.961,4408.047,5389607200
2007/8/6,4446.206,4504.344,5475012300
2007/8/7,4510.079,4470.142,5109886300
2007/8/8,4435.79,4395.427,4610560300
2007/8/9,4392.991,4442.06,3880722700
2007/8/10,4443.122,4348.811,4067867800
2007/8/13,4343.733,4329.765,4050241700
2007/8/14,4329.947,4436.206,3700829900
2007/8/15,4448.922,4412.795,3700102800
2007/8/16,4396.902,4438.959,3936771900
2007/8/17,4422.648,4390.883,3800565600
2007/8/20,4475.399,4570.571,4557650200
2007/8/21,4598.379,4625.28,4959184400
2007/8/22,4566.175,4685.058,5546843400
2007/8/23,4708.668,4733.839,5001558500
2007/8/24,4752.304,4742.953,5088111500
2007/8/27,4802.428,4724.544,5224181900
2007/8/28,4706.027,4729.791,4777647900
2007/8/29,4711.043,4701.439,4490727000
2007/8/30,4721.387,4843.707,5151990900
2007/8/31,4871.995,4897.636,5558788400
2007/9/3,4941.979,5008.833,6463971600
2007/9/4,5032.546,4980.529,5777406200
2007/9/5,4985.498,5010.729,4576678900
2007/9/6,5036.055,5065.515,5102993300
2007/9/7,5036.791,4939.231,5732459800
2007/9/10,4881.124,5038.941,4922455400
2007/9/11,5041.229,4718.312,5578424100
2007/9/12,4692.405,4770.769,4794435500
2007/9/13,4788.871,4872.661,4137063500
2007/9/14,4892.23,4936.694,4690156600
2007/9/17,4926.836,5047.597,5251173200
2007/9/18,5068.11,5096.239,4977486600
2007/9/19,5106.86,5029.101,4311097600
2007/9/20,5043.424,5079.078,4122437000
2007/9/21,5093.255,5028.843,4290105700
2007/9/24,5040.301,5054.73,3962657900
2007/9/25,5054.473,5013.06,3314722500
2007/9/26,5010.219,4932.521,2777092400
2007/9/27,4934.369,4972.716,2524521600
2007/9/28,5009.905,5083.65,3537240400
2007/10/8,5169.235,5088.596,3625830900
2007/10/9,5089.641,5141.892,3544319100
2007/10/10,5157.894,5109.1,3798366600
2007/10/11,5110.683,5005.498,3639437700
2007/10/12,5005.562,4891.386,4724476200
